|lat|lon|season|fishingHours|fishingDays|meanFishingHours|meanFishingDays|nCount|medianFishingHoursPerMonth|flagOne|cuantilDays|cuantilHours|decilDays|decilHours|logFishingHours|logFishingDays|lonTimesFishing|sumfishingHoursPerMonth|distance|fishingHoursTimesDistance
135|-18.2|-71.6|verano|55.6|4.0|13.9|1.0|44|5.135|1|4|72|1|8|4.018183201256536|1.3862943611198906|-1.8215753021685948|201.83958333333334|0.6744926972176911|0.00011849802865146414
136|-18.2|-71.5|verano|13.75|5.0|2.75|1.0|18|0.79|1|4|35|1|4|2.6210388241125804|1.6094379124341003|-0.2798509542437786|201.83958333333334|0.6191575568463993|2.6900661397931757e-05
137|-18.2|-71.4|verano|53.650000000000006|3.0|26.825000000000003|1.5|57|7.205416666666667|1|77|82|8|9|3.9824814690767076|1.0986122886681098|-2.548889278820846|201.83958333333334|0.5565327268903476|9.43451363236186e-05
138|-18.2|-71.3|verano|73.05|4.0|36.525|2.0|57|13.180000000000001|1|83|86|9|9|4.291144138196708|1.3862943611198906|-4.6558459172403825|201.83958333333334|0.4978621055071376|0.00011491808325272084
139|-18.2|-71.2|verano|67.74000000000001|5.0|22.580000000000002|1.6666666666666667|77|7.08|1|80|80|8|8|4.215676847389626|1.6094379124341003|-2.4975081283610128|201.83958333333334|0.45387738002681094|9.715000192120726e-05
140|-18.2|-71.1|verano|25.84|2.0|12.92|1.0|30|5.136666666666667|1|4|71|1|8|3.2519236789144013|0.6931471805599453|-1.8094419041524312|201.83958333333334|0.3941821970865702|3.2184635657217e-05
141|-18.2|-71.0|verano|39.099999999999994|5.0|7.8199999999999985|1.0|31|7.329999999999999|1|4|60|1|6|3.66612246699132|1.6094379124341003|-2.5784337809522824|201.83958333333334|0.32801464067934394|4.052556401751142e-05
142|-18.2|-70.9|verano|40.8|6.0|6.8|1.0|36|4.3475|1|4|57|1|6|3.708682081410116|1.791759469228055|-1.5271422230938352|201.83958333333334|0.271176578081518|3.495999977794827e-05
143|-18.2|-70.8|verano|70.35|7.0|11.725|1.1666666666666667|45|4.539999999999999|1|72|69|8|7|4.253482783560398|1.9459101490553132|-1.5925122054436789|201.83958333333334|0.2073933424678758|4.6101811930237586e-05
144|-18.2|-70.7|verano|35.11|2.0|35.11|2.0|14|11.703333333333333|1|83|86|9|9|3.558485990180341|0.6931471805599453|-4.099422189651435|201.83958333333334|0.14213263136943938|1.576825765794326e-05
145|-18.2|-70.6|verano|12.75|1.0|12.75|1.0|8|4.25|1|4|71|1|8|2.545531271604435|0.0|-1.4865765923846286|201.83958333333334|0.09592717200399972|3.8646565824433395e-06
146|-18.1|-75.4|verano|2.44|1.0|2.44|1.0|1|2.44|1|4|32|1|4|0.8919980393051105|0.0|-0.9860479242502065|186.57916666666668|2.5848031720229736|1.992858146234757e-05
147|-18.1|-74.6|verano|0.35|1.0|0.35|1.0|1|0.35|1|4|5|1|1|-1.0498221244986778|0.0|-0.13994059715491633|186.57916666666668|2.185707041874551|2.417236134596239e-06
148|-18.1|-74.1|verano|5.7|1.0|5.7|1.0|5|5.7|1|4|52|1|6|1.7404661748405046|0.0|-2.2637575649299895|186.57916666666668|1.9990202770607373|3.600403183446145e-05
149|-18.1|-74.0|verano|34.94|2.0|34.94|2.0|27|34.94|1|83|85|9|9|3.5536323047059106|0.6931471805599453|-13.857710087317715|186.57916666666668|1.9567994450377375|0.0002160370802396091
150|-18.1|-73.9|verano|1.85|1.0|1.85|1.0|2|0.925|1|4|26|1|3|0.6151856390902335|0.0|-0.3663726300274682|186.57916666666668|1.9139545638546407|1.1188257006235497e-05
151|-18.1|-73.7|verano|36.33|2.0|36.33|2.0|20|18.165|1|83|86|9|9|3.5926438462331105|0.6931471805599453|-7.17529466937627|186.57916666666668|1.8289838907163736|0.00020995893449687306
152|-18.1|-73.6|verano|10.1|3.0|3.3666666666666667|1.0|9|2.71|1|4|40|1|4|2.312535423847214|1.0986122886681098|-1.0690153866767904|186.57916666666668|1.7840569451113404|5.6936290435911396e-05
153|-18.1|-73.5|verano|12.07|2.0|6.035|1.0|9|6.035|1|4|54|1|6|2.4907230351094403|0.6931471805599453|-2.377395654212912|186.57916666666668|1.7377885899613958|6.627706888714203e-05
154|-18.1|-73.3|verano|1.35|2.0|0.675|1.0|2|0.675|1|4|10|1|1|0.30010459245033816|0.6931471805599453|-0.2651823399361308|186.57916666666668|1.6595207691981475|7.0790591719801255e-06
155|-18.1|-73.2|verano|5.16|2.0|2.58|1.0|5|2.58|1|4|34|1|4|1.6409365794934714|0.6931471805599453|-1.0122030416043235|186.57916666666668|1.6263356766670305|2.6516669320690816e-05
156|-18.1|-73.1|verano|0.33|2.0|0.165|1.0|2|0.165|1|4|2|1|1|-1.1086626245216111|0.6931471805599453|-0.06464548114071327|186.57916666666668|1.5729292434499356|1.6401448650892715e-06
157|-18.1|-73.0|verano|3.82|1.0|3.82|1.0|4|3.82|1|4|43|1|5|1.3402504226184837|0.0|-1.4945934478215235|186.57916666666668|1.5181819406447954|1.8325096313001575e-05
158|-18.1|-72.9|verano|1.98|1.0|1.98|1.0|2|1.98|1|4|27|1|3|0.6830968447064438|0.0|-0.7736233502311352|186.57916666666668|1.4576628781717722|9.119717093265839e-06
159|-18.1|-72.8|verano|2.75|1.0|2.75|1.0|4|1.375|1|4|35|1|4|1.0116009116784799|0.0|-0.536501485071127|186.57916666666668|1.4004574489787258|1.21691906108913e-05
160|-18.1|-72.7|verano|3.13|1.0|3.13|1.0|3|3.13|1|4|38|1|4|1.1410330045520618|0.0|-1.2195948993948054|186.57916666666668|1.348251113999172|1.3334422368126403e-05
161|-18.1|-72.6|verano|17.55|3.0|5.8500000000000005|1.0|14|5.91|1|4|53|1|6|2.865053949911875|1.0986122886681098|-2.299645816119163|186.57916666666668|1.2937623203940274|7.174484494378938e-05
162|-18.1|-72.5|verano|12.42|3.0|4.14|1.0|11|3.37|1|4|45|1|5|2.519308076505333|1.0986122886681098|-1.309497755644387|186.57916666666668|1.233930631802289|4.842520002927371e-05
163|-18.1|-72.3|verano|8.23|3.0|2.7433333333333336|1.0|9|1.79|1|4|35|1|4|2.1077860146889784|1.0986122886681098|-0.6936304964380624|186.57916666666668|1.1314012568934129|2.9422229180126994e-05
164|-18.1|-72.2|verano|22.27|2.0|11.135|1.0|23|6.9375|1|4|68|1|7|3.1032404812692764|0.6931471805599453|-2.684584291743898|186.57916666666668|1.056368257048646|7.433522178917569e-05
165|-18.1|-72.1|verano|20.53|2.0|10.265|1.0|22|6.5675|1|4|66|1|7|3.0218872310308424|0.6931471805599453|-2.5378865093012344|186.57916666666668|0.9685710580540701|6.283180253374604e-05
166|-18.1|-72.0|verano|30.950000000000003|3.0|10.316666666666668|1.0|33|6.27|1|5|67|1|7|3.4323729991306053|1.0986122886681098|-2.419562741463632|186.57916666666668|0.8833718891271058|8.638996742086979e-05
167|-18.1|-71.9|verano|18.79|3.0|6.263333333333333|1.0|16|7.66|1|5|55|1|6|2.933324813425374|1.0986122886681098|-2.951851537551084|186.57916666666668|0.8015995848926073|4.7593028984280616e-05
168|-18.1|-71.8|verano|40.23|4.0|10.0575|1.0|26|4.925|1|5|66|1|7|3.694612985961697|1.3862943611198906|-1.8952544719623035|186.57916666666668|0.7244155537396968|9.208669383548395e-05
169|-18.1|-71.7|verano|27.62|2.0|13.81|1.0|26|5.069166666666667|1|5|72|1|8|3.318540147981146|0.6931471805599453|-1.9480162576207596|186.57916666666668|0.6534476983661343|5.70287153717852e-05
170|-18.1|-71.6|verano|34.42|3.0|11.473333333333334|1.0|34|2.85|1|5|68|1|7|3.5386377907833935|1.0986122886681098|-1.0936912391969449|186.57916666666668|0.5909398400006496|6.427072784587007e-05
171|-18.1|-71.5|verano|49.23|5.0|12.3075|1.25|32|4.8875|1|73|70|8|7|3.8965031937701093|1.6094379124341003|-1.8729650059179526|186.57916666666668|0.536160795470913|8.340344171655632e-05
172|-18.1|-71.4|verano|63.03|5.0|21.01|1.6666666666666667|58|9.48|1|80|78|8|8|4.143610803525019|1.6094379124341003|-3.6278005314991404|186.57916666666668|0.4783932275858497|9.527773229869841e-05
173|-18.1|-71.3|verano|54.07|4.0|18.023333333333333|1.3333333333333333|49|9.9|1|75|76|8|8|3.9902795033939134|1.3862943611198906|-3.783219812858706|186.57916666666668|0.4157723849656221|7.103478858305947e-05
174|-18.1|-71.2|verano|36.35|3.0|18.175|1.5|41|7.4750000000000005|1|77|76|8|8|3.5931942039795284|1.0986122886681098|-2.852515688157395|186.57916666666668|0.36194568114567055|4.1572572177314895e-05
175|-18.1|-71.1|verano|36.4|8.0|5.2|1.1428571428571428|33|1.58|1|72|50|8|5|3.594568774642695|2.0794415416798357|-0.6020929453538488|186.57916666666668|0.3274800877787331|3.766564108678629e-05
176|-18.1|-71.0|verano|49.11|7.0|8.185|1.1666666666666667|32|2.9074999999999998|1|72|61|8|7|3.894062680051153|1.9459101490553132|-1.106407021148306|186.57916666666668|0.2529142236015998|3.924662090146639e-05
177|-18.1|-70.9|verano|34.05|4.0|8.5125|1.0|14|5.585|1|5|62|1|7|3.527830032595521|1.3862943611198906|-2.1222975055271447|186.57916666666668|0.19020937016877276|2.046482832114878e-05
178|-18.1|-70.8|verano|17.14|2.0|8.57|1.0|13|6.845000000000001|1|5|63|1|7|2.8414149131696336|0.6931471805599453|-2.5974282587820183|186.57916666666668|0.13054783223018215|7.070328041913189e-06
179|-18.1|-70.7|verano|1.58|1.0|1.58|1.0|1|1.58|1|5|22|1|3|0.4574248470388755|0.0|-0.598705643270283|186.57916666666668|0.06598483537904727|3.2942784589071557e-07
180|-18.0|-75.2|verano|0.26|1.0|0.26|1.0|1|0.26|1|5|4|1|1|-1.3470736479666092|0.0|-0.14637652225993217|133.57333333333332|2.394049743128941|1.9668244559811143e-06
181|-18.0|-74.9|verano|6.970000000000001|2.0|3.4850000000000003|1.0|4|3.4850000000000003|1|5|40|1|4|1.9416152247724325|0.6931471805599453|-1.9541812237971656|133.57333333333332|2.233897711758534|4.9198871734570114e-05
182|-18.0|-74.7|verano|0.13|1.0|0.13|1.0|1|0.13|1|5|2|1|1|-2.0402208285265546|0.0|-0.07270163705330406|133.57333333333332|2.142144483128999|8.79936218901743e-07
183|-18.0|-74.5|verano|1.6700000000000002|3.0|0.5566666666666668|1.0|4|0.18|1|5|7|1|1|0.5128236264286639|1.0986122886681098|-0.1003942902775005|133.57333333333332|2.0527740433130983|1.08322007643954e-05
184|-18.0|-74.4|verano|0.21|1.0|0.21|1.0|1|0.21|1|5|3|1|1|-1.5606477482646683|0.0|-0.11696945498103416|133.57333333333332|2.013548428248005|1.3361045903058116e-06
185|-18.0|-74.3|verano|4.3|2.0|2.15|1.0|6|2.15|1|5|30|1|3|1.4586150226995167|0.6931471805599453|-1.195934817328808|133.57333333333332|1.9786038696262573|2.6883536037612027e-05
186|-18.0|-74.2|verano|2.4699999999999998|1.0|2.4699999999999998|1.0|3|2.4699999999999998|1|5|32|1|4|0.9042181506398858|0.0|-1.372085246556199|133.57333333333332|1.9481707504477133|1.520488199142321e-05
187|-18.0|-74.1|verano|0.95|1.0|0.95|1.0|1|0.95|1|5|13|1|2|-0.05129329438755058|0.0|-0.5270138750249551|133.57333333333332|1.9098696468869234|5.733059035240188e-06
188|-18.0|-74.0|verano|5.2|1.0|5.2|1.0|4|5.2|1|5|50|1|5|1.6486586255873816|0.0|-2.88081453383909|133.57333333333332|1.8656323507325854|3.065409433385158e-05
189|-18.0|-73.9|verano|1.23|1.0|1.23|1.0|2|1.23|1|5|19|1|2|0.20701416938432612|0.0|-0.680502595328409|133.57333333333332|1.8258055942788654|7.0960836567532415e-06
190|-18.0|-73.8|verano|5.08|1.0|5.08|1.0|5|2.54|1|5|50|1|5|1.6253112615903906|0.0|-1.4033639448991815|133.57333333333332|1.7792841460823476|2.8560651063692726e-05
191|-18.0|-73.7|verano|6.9|2.0|3.45|1.0|15|1.745|1|5|40|1|4|1.9315214116032138|0.6931471805599453|-0.9628156817728091|133.57333333333332|1.736903011828812|3.786899162881116e-05
192|-18.0|-73.6|verano|12.95|1.0|12.95|1.0|16|6.475|1|5|71|1|8|2.5610957881455465|0.0|-3.5677779996007186|133.57333333333332|1.6972817041964494|6.945168393235388e-05
193|-18.0|-73.5|verano|1.54|2.0|0.77|1.0|2|0.77|1|5|11|1|2|0.43178241642553783|0.6931471805599453|-0.42369984028748253|133.57333333333332|1.648579747358317|8.022131247610194e-06
194|-18.0|-73.3|verano|2.87|1.0|2.87|1.0|4|2.87|1|5|36|1|4|1.0543120297715298|0.0|-1.5749475943302058|133.57333333333332|1.5658592476337094|1.4200175118148721e-05
195|-18.0|-73.2|verano|3.2600000000000002|1.0|3.2600000000000002|1.0|3|3.2600000000000002|1|5|39|1|4|1.1817271953786164|0.0|-1.786524256338591|133.57333333333332|1.531923443569508|1.578024509919263e-05
196|-18.0|-73.0|verano|0.93|1.0|0.93|1.0|2|0.465|1|5|13|1|2|-0.07257069283483537|0.0|-0.25413006588141346|133.57333333333332|1.433994562367652|4.213951521147779e-06
197|-18.0|-72.7|verano|1.38|1.0|1.38|1.0|2|1.38|1|5|20|1|2|0.3220834991691132|0.0|-0.7510930325414255|133.57333333333332|1.2623379366873217|5.504448369493001e-06
198|-18.0|-72.6|verano|2.61|2.0|1.305|1.0|3|1.305|1|5|20|1|2|0.959350221334602|0.6931471805599453|-0.709295767618287|133.57333333333332|1.2124343555013584|9.999028893046096e-06
199|-18.0|-72.5|verano|20.52|2.0|10.26|1.0|16|10.26|1|5|66|1|7|3.021400020302569|0.6931471805599453|-5.568851068077461|133.57333333333332|1.153353720287056|7.47823242901767e-05
200|-18.0|-72.4|verano|26.79|2.0|13.395|1.0|22|9.54|1|5|72|1|8|3.2880286835565173|0.6931471805599453|-5.170912357756039|133.57333333333332|1.0949734262072304|9.269053204362574e-05
201|-18.0|-72.3|verano|7.38|3.0|2.46|1.0|6|1.67|1|5|32|1|4|1.998773638612381|1.0986122886681098|-0.9039304252345777|133.57333333333332|1.042932789828756|2.4320458919129184e-05
202|-18.0|-72.2|verano|15.16|2.0|7.58|1.0|9|7.58|1|5|59|1|6|2.7186603802142257|0.6931471805599453|-4.097195048911959|133.57333333333332|0.9982238246505629|4.7817428177680825e-05
203|-18.0|-72.1|verano|6.6|4.0|1.65|1.0|7|1.02|1|5|23|1|3|1.8870696490323797|1.3862943611198906|-0.5505739668596527|133.57333333333332|0.9226656461037115|1.9241874076066078e-05
204|-18.0|-72.0|verano|47.02|4.0|11.755|1.0|39|9.633333333333333|1|5|69|1|7|3.8505730431119236|1.3862943611198906|-5.192653224196446|133.57333333333332|0.8327832217930368|0.0001237296184094426
205|-18.0|-71.9|verano|47.7|4.0|15.9|1.3333333333333333|40|10.753333333333332|1|75|74|8|8|3.8649313978942956|1.3862943611198906|-5.788316031143942|133.57333333333332|0.7454823233987502|0.00011236079699579332
206|-18.0|-71.8|verano|62.74|6.0|10.456666666666667|1.0|61|5.838333333333333|1|5|67|1|7|4.138999202762532|1.791759469228055|-3.1382935715711717|133.57333333333332|0.6617853840181044|0.00013119605238214157
207|-18.0|-71.7|verano|54.87|6.0|10.974|1.2|61|3.233333333333333|1|72|68|8|7|4.004966751070884|1.791759469228055|-1.7356009183469754|133.57333333333332|0.5832459982717385|0.00010112203709907412
208|-18.0|-71.6|verano|100.66999999999999|8.0|16.778333333333332|1.3333333333333333|87|5.328333333333333|1|75|75|8|8|4.611847840741332|2.0794415416798357|-2.856173887003394|133.57333333333332|0.5122420272683528|0.00016294249355671748
209|-18.0|-71.5|verano|39.09|5.0|7.8180000000000005|1.0|38|3.875|1|5|60|1|6|3.6658666798048634|1.6094379124341003|-2.074235126771811|133.57333333333332|0.4523360415664411|5.587093579841317e-05
210|-18.0|-71.4|verano|38.64|7.0|5.5200000000000005|1.0|38|2.7|1|5|51|1|6|3.654288009344317|1.9459101490553132|-1.4432521461369539|133.57333333333332|0.39999549822467095|4.883726149115616e-05
211|-18.0|-71.3|verano|82.17|8.0|11.73857142857143|1.1428571428571428|64|8.24|1|72|69|8|7|4.408790271943096|2.0794415416798357|-4.3984228388899975|133.57333333333332|0.3381775867794911|8.780458399756186e-05
212|-18.0|-71.2|verano|42.99|7.0|6.1414285714285715|1.0|39|2.82|1|5|54|1|6|3.76096753050819|1.9459101490553132|-1.5031742862846875|133.57333333333332|0.27568945591009136|3.744955688462677e-05
213|-18.0|-71.1|verano|77.36|7.0|12.893333333333333|1.1666666666666667|62|6.516666666666667|1|72|71|8|8|4.348469851145039|1.9459101490553132|-3.468768716310641|133.57333333333332|0.23245207572579327|5.682101295531437e-05
214|-18.0|-71.0|verano|58.959999999999994|6.0|11.791999999999998|1.2|41|2.97|1|72|69|8|7|4.076859247881081|1.791759469228055|-1.5786833699341187|133.57333333333332|0.18794723115810694|3.501486762849386e-05
215|-18.0|-70.9|verano|17.23|2.0|8.615|1.0|3|4.52|1|6|63|1|7|2.8466520505398383|0.6931471805599453|-2.3991914553803158|133.57333333333332|0.11203394351713597|6.099496444756028e-06
216|-17.9|-74.7|verano|0.1|1.0|0.1|1.0|1|0.1|1|6|2|1|1|-2.3025850929940455|0.0|-0.059179644948538015|126.22583333333333|2.051914468636547|6.483631682255144e-07
217|-17.9|-74.6|verano|0.29|1.0|0.29|1.0|1|0.29|1|6|4|1|1|-1.2378743560016174|0.0|-0.17139122340249946|126.22583333333333|2.0073503114553746|1.8394172271525676e-06
218|-17.9|-74.3|verano|7.04|1.0|7.04|1.0|7|7.04|1|6|58|1|6|1.951608170169951|0.0|-4.143937783470103|126.22583333333333|1.8843946701527245|4.191829486610579e-05
219|-17.9|-74.2|verano|5.75|1.0|5.75|1.0|6|5.75|1|6|52|1|6|1.749199854809259|0.0|-3.380052947428881|126.22583333333333|1.8524144441512005|3.3656200433048194e-05
220|-17.9|-74.0|verano|0.16|1.0|0.16|1.0|1|0.16|1|6|2|1|1|-1.8325814637483102|0.0|-0.09380013335886078|126.22583333333333|1.7754165900148584|8.97592754721059e-07
221|-17.9|-73.8|verano|1.3599999999999999|1.0|1.3599999999999999|1.0|3|0.6799999999999999|1|6|20|1|2|0.30748469974796055|0.0|-0.39757313281090106|126.22583333333333|1.6904147634530362|7.264258117109409e-06
222|-17.9|-73.7|verano|12.579999999999998|1.0|12.579999999999998|1.0|11|4.1933333333333325|1|6|71|1|8|2.5321082512722946|0.0|-2.4483788976107634|126.22583333333333|1.6457466610933755|6.541881992527923e-05
223|-17.9|-73.6|verano|80.19|4.0|80.19|4.0|65|40.095|1|96|96|10|10|4.384398818818937|1.3862943611198906|-23.378669184200277|126.22583333333333|1.6060703821750728|0.0004069526385929904
224|-17.9|-73.5|verano|9.69|1.0|9.69|1.0|13|4.845|1|6|65|1|7|2.2710944259026746|0.0|-2.8211934957846716|126.22583333333333|1.56067971839196|4.778555622752585e-05
225|-17.9|-73.4|verano|1.6|1.0|1.6|1.0|3|1.6|1|6|23|1|3|0.47000362924573563|0.0|-0.9303959173703219|126.22583333333333|1.5141899429728143|7.655250771721794e-06
226|-17.9|-73.3|verano|5.73|1.0|5.73|1.0|4|2.865|1|6|52|1|6|1.7457155307266483|0.0|-1.6637204481385877|126.22583333333333|1.4730312907063456|2.6670163389106986e-05
227|-17.9|-72.9|verano|0.65|1.0|0.65|1.0|1|0.65|1|6|9|1|1|-0.4307829160924542|0.0|-0.375398591149461|126.22583333333333|1.2955980877185638|2.6609869023824122e-06
228|-17.9|-72.7|verano|0.58|1.0|0.58|1.0|2|0.58|1|6|8|1|1|-0.5447271754416722|0.0|-0.3340520627710915|126.22583333333333|1.1786488308228207|2.1600883032786238e-06
229|-17.9|-72.6|verano|2.53|2.0|1.265|1.0|3|0.855|1|6|19|1|2|0.9282193027394288|0.6931471805599453|-0.49176145928923687|126.22583333333333|1.1250391399413584|8.993883026401162e-06
230|-17.9|-72.5|verano|19.47|1.0|19.47|1.0|15|9.735|1|6|77|1|8|2.968874819384108|0.0|-5.59146635329535|126.22583333333333|1.075321037179133|6.615507646194365e-05
231|-17.9|-72.4|verano|4.42|2.0|2.21|1.0|2|2.21|1|6|30|1|3|1.4861396960896067|0.6931471805599453|-1.2676010589485778|126.22583333333333|1.0132160697995263|1.415087909802322e-05
232|-17.9|-72.3|verano|6.74|2.0|3.37|1.0|3|2.5925|1|6|40|1|4|1.9080599249242156|0.6931471805599453|-1.4849396914260813|126.22583333333333|0.9567386289368636|2.0375688271671895e-05
233|-17.9|-72.2|verano|4.8100000000000005|2.0|2.4050000000000002|1.0|4|1.905|1|6|32|1|4|1.57069708411767|0.6931471805599453|-1.0896422417492457|126.22583333333333|0.907794472388985|1.3797223272755883e-05
234|-17.9|-72.1|verano|4.04|2.0|2.02|1.0|4|1.1324999999999998|1|6|28|1|3|1.3962446919730587|0.6931471805599453|-0.6468822414851687|126.22583333333333|0.866819371322533|1.1065449366138655e-05
235|-17.9|-72.0|verano|20.63|3.0|6.876666666666666|1.0|20|4.003333333333333|1|6|57|1|6|3.0267463270831603|1.0986122886681098|-2.2835262195403736|126.22583333333333|0.7916501086338518|5.160497661945518e-05
236|-17.9|-71.9|verano|24.330000000000002|3.0|8.110000000000001|1.0|27|4.726666666666667|1|6|61|1|7|3.1917101567954314|1.0986122886681098|-2.692375438202693|126.22583333333333|0.6992323608786981|5.3755475816906e-05
237|-17.9|-71.8|verano|46.35|6.0|9.27|1.2|44|2.91|1|73|64|8|7|3.836221292011864|1.791759469228055|-1.6552713060585855|126.22583333333333|0.6092141614407769|8.922340860109188e-05
238|-17.9|-71.7|verano|109.30999999999999|9.0|18.21833333333333|1.5|93|4.9399999999999995|1|77|76|8|8|4.694187882305744|2.1972245773362196|-2.806065847587987|126.22583333333333|0.5228363936261475|0.00018058629446986418
239|-17.9|-71.6|verano|59.11|6.0|9.851666666666667|1.0|47|5.1625|1|6|65|1|7|4.079400114836278|1.791759469228055|-2.928362524839738|126.22583333333333|0.4422373734771757|8.259913196047303e-05
240|-17.9|-71.5|verano|13.2|4.0|3.3|1.0|14|1.7774999999999999|1|6|39|1|4|2.580216829592325|1.3862943611198906|-1.0068560978669183|126.22583333333333|0.3712006122031538|1.548252168514978e-05
241|-17.9|-71.4|verano|46.71000000000001|6.0|7.785000000000001|1.0|36|4.2675|1|6|60|1|6|3.8439582745140166|1.791759469228055|-2.4139234572954567|126.22583333333333|0.31396850877200577|4.633989437035022e-05
242|-17.9|-71.3|verano|48.019999999999996|7.0|6.859999999999999|1.0|40|3.9699999999999998|1|6|57|1|6|3.871617590793107|1.9459101490553132|-2.2424965835044333|126.22583333333333|0.2636809509696928|4.000921164525425e-05
243|-17.9|-71.2|verano|41.150000000000006|3.0|13.716666666666669|1.0|31|7.19|1|6|72|1|8|3.717223927123079|1.0986122886681098|-4.055651576869501|126.22583333333333|0.19966334554672735|2.5961349590846933e-05
244|-17.8|-75.2|verano|0.76|1.0|0.76|1.0|1|0.76|1|6|11|1|2|-0.2744368457017603|0.0|-0.2647325168009326|215.88583333333332|2.229849249424302|5.3548606974190766e-06
245|-17.8|-75.1|verano|5.680000000000001|1.0|5.680000000000001|1.0|6|5.680000000000001|1|6|52|1|6|1.73695123273306|0.0|-1.9758962105742621|215.88583333333332|2.1724060599482735|3.898956799741338e-05
246|-17.8|-75.0|verano|2.4|1.0|2.4|1.0|2|2.4|1|6|32|1|4|0.8754687373538999|0.0|-0.8337740240790851|215.88583333333332|2.116269911069943|1.6048756245946737e-05
247|-17.8|-74.9|verano|1.3|1.0|1.3|1.0|1|1.3|1|6|19|1|2|0.26236426446749106|0.0|-0.4510254262476695|215.88583333333332|2.0620893134149156|8.470516754470213e-06
248|-17.8|-74.7|verano|0.07|1.0|0.07|1.0|1|0.07|1|6|1|1|1|-2.659260036932778|0.0|-0.024221135399497426|215.88583333333332|1.962631648221339|4.341061311596476e-07
249|-17.8|-74.3|verano|4.07|1.0|4.07|1.0|3|4.07|1|6|45|1|5|1.4036429994545037|0.0|-1.4007449925307744|215.88583333333332|1.7908135784888395|2.3030526679422485e-05
250|-17.8|-74.2|verano|3.06|1.0|3.06|1.0|4|1.53|1|6|37|1|4|1.1184149159642893|0.0|-0.525861276986679|215.88583333333332|1.757130977730462|1.6989658277055406e-05
251|-17.8|-74.1|verano|1.25|1.0|1.25|1.0|2|1.25|1|6|19|1|2|0.22314355131420976|0.0|-0.4290462165573625|215.88583333333332|1.7285847601144702|6.827469594522582e-06
252|-17.8|-74.0|verano|2.13|2.0|1.065|1.0|3|1.065|1|6|16|1|2|0.7561219797213337|0.6931471805599453|-0.36505406020929276|215.88583333333332|1.686304856216691|1.1349448959152213e-05
253|-17.8|-73.9|verano|1.46|1.0|1.46|1.0|1|1.46|1|6|21|1|3|0.37843643572024505|0.0|-0.4997734141888267|215.88583333333332|1.6421346071805452|7.575663775190594e-06
254|-17.8|-73.8|verano|1.08|1.0|1.08|1.0|1|1.08|1|7|16|1|2|0.0769610411361284|0.0|-0.3691951378622189|215.88583333333332|1.602857471049747|5.469879301260749e-06
255|-17.8|-73.7|verano|18.45|1.0|18.45|1.0|23|9.225|1|7|76|1|8|2.915064370486536|0.0|-3.1492687106997144|215.88583333333332|1.5556773677404965|9.069325435573859e-05
256|-17.8|-73.6|verano|208.84|9.0|208.84|9.0|146|104.42|1|100|100|10|10|5.341568408542352|2.1972245773362196|-35.59896395857378|215.88583333333332|1.5136419895404563|0.0009988400169732529
