lat|lon|season_year|season|fishingHours|nCount|nMonths|fishingDays|logFishingHours|logFishinDays|flagOne
-16.5|-74.0|2021|verano|1.61|1|1|1.0|0.4762341789963717|0.0|1
-16.5|-74.0|2023|verano|24.16|20|3|2.0|3.184698373066614|0.6931471805599453|1
-16.5|-73.9|2020|verano|4.93|3|2|1.0|1.5953389880545987|0.0|1
-16.5|-73.9|2023|verano|1.0|1|1|1.0|0.0|0.0|1
-16.5|-73.9|2024|verano|0.19|1|1|1.0|-1.6607312068216509|0.0|1
-16.5|-73.8|2018|verano|3.56|4|1|1.0|1.269760544863939|0.0|1
-16.5|-73.8|2019|verano|2.08|2|1|1.0|0.7323678937132266|0.0|1
-16.5|-73.8|2022|verano|2.92|3|1|1.0|1.0715836162801904|0.0|1
-16.5|-73.8|2023|verano|1.66|1|1|1.0|0.5068176023684519|0.0|1
-16.5|-73.7|2018|verano|1.87|2|2|1.0|0.6259384308664954|0.0|1
-16.5|-73.7|2021|verano|2.74|3|2|1.0|1.007957920399979|0.0|1
-16.5|-73.7|2022|verano|0.11|1|1|1.0|-2.2072749131897207|0.0|1
-16.5|-73.7|2023|verano|1.4300000000000002|2|1|1.0|0.35767444427181605|0.0|1
-16.5|-73.6|2018|verano|6.1|7|2|1.0|1.8082887711792655|0.0|1
-16.5|-73.6|2022|verano|1.16|1|1|1.0|0.14842000511827322|0.0|1
-16.5|-73.6|2023|verano|1.78|2|1|1.0|0.5766133643039938|0.0|1
-16.5|-73.5|2018|verano|1.08|1|1|1.0|0.0769610411361284|0.0|1
-16.5|-73.5|2023|verano|5.390000000000001|2|2|1.0|1.684545384920906|0.0|1
-16.5|-73.5|2024|verano|2.49|2|1|1.0|0.9122827104766164|0.0|1
-16.5|-73.4|2018|verano|21.59|19|1|1.0|3.072230244526716|0.0|1
-16.5|-73.4|2019|verano|1.29|1|1|1.0|0.25464221837358075|0.0|1
-16.5|-73.4|2021|verano|4.7700000000000005|8|1|1.0|1.56234630490025|0.0|1
-16.5|-73.4|2022|verano|11.57|10|2|1.0|2.448415541205585|0.0|1
-16.5|-73.4|2023|verano|6.49|7|2|1.0|1.8702625307159986|0.0|1
-16.5|-73.4|2024|verano|3.71|5|1|1.0|1.3110318766193438|0.0|1
-16.5|-73.3|2018|verano|8.49|6|1|1.0|2.138889000323256|0.0|1
-16.5|-73.3|2021|verano|8.0|7|1|1.0|2.0794415416798357|0.0|1
-16.5|-73.3|2022|verano|0.74|2|1|1.0|-0.3011050927839216|0.0|1
-16.5|-73.3|2023|verano|34.4|25|3|2.0|3.5380565643793527|0.6931471805599453|1
-16.5|-73.3|2024|verano|8.46|6|1|1.0|2.135349173618132|0.0|1
-16.5|-73.2|2018|verano|6.77|7|1|1.0|1.9125010869241836|0.0|1
-16.5|-73.2|2021|verano|6.300000000000001|5|1|1.0|1.8405496333974871|0.0|1
-16.5|-73.2|2023|verano|31.77|24|3|2.0|3.4585224482814247|0.6931471805599453|1
-16.5|-73.2|2024|verano|11.46|7|1|1.0|2.4388627112865935|0.0|1
-16.5|-73.1|2023|verano|18.71|10|1|1.0|2.9290581402859983|0.0|1
-16.5|-73.1|2024|verano|9.36|7|1|1.0|2.2364452904895007|0.0|1
-16.4|-76.5|2018|verano|1.33|1|1|1.0|0.28517894223366247|0.0|1
-16.4|-76.4|2017|verano|4.83|5|1|1.0|1.5748464676644813|0.0|1
-16.4|-76.1|2021|verano|0.52|1|1|1.0|-0.6539264674066639|0.0|1
-16.4|-76.0|2021|verano|0.99|1|1|1.0|-0.01005033585350145|0.0|1
-16.4|-75.9|2023|verano|0.57|2|1|1.0|-0.5621189181535413|0.0|1
-16.4|-75.8|2022|verano|1.06|1|1|1.0|0.058268908123975824|0.0|1
-16.4|-75.5|2022|verano|5.41|4|1|1.0|1.6882490928583902|0.0|1
-16.4|-75.4|2019|verano|3.52|5|1|1.0|1.2584609896100056|0.0|1
-16.4|-75.4|2023|verano|0.22|1|1|1.0|-1.5141277326297755|0.0|1
-16.4|-75.3|2019|verano|23.07|20|1|1.0|3.138533072185662|0.0|1
-16.4|-75.3|2023|verano|3.08|5|1|1.0|1.1249295969854831|0.0|1
-16.4|-75.2|2019|verano|14.879999999999999|8|1|1.0|2.7000180294049456|0.0|1
-16.4|-75.2|2021|verano|7.69|6|1|1.0|2.0399207835175526|0.0|1
-16.4|-75.2|2023|verano|17.45|15|1|1.0|2.859339648648436|0.0|1
-16.4|-75.1|2019|verano|0.73|1|1|1.0|-0.31471074483970024|0.0|1
-16.4|-75.1|2021|verano|3.29|2|1|1.0|1.1908875647772805|0.0|1
-16.4|-75.1|2023|verano|23.28|24|1|1.0|3.147594622863237|0.0|1
-16.4|-75.0|2021|verano|1.01|1|1|1.0|0.009950330853168092|0.0|1
-16.4|-75.0|2023|verano|11.370000000000001|11|1|1.0|2.430978307762445|0.0|1
-16.4|-74.9|2021|verano|0.51|1|1|1.0|-0.6733445532637656|0.0|1
-16.4|-74.9|2022|verano|4.9|5|1|1.0|1.589235205116581|0.0|1
-16.4|-74.8|2021|verano|4.66|5|1|1.0|1.5390154481375546|0.0|1
-16.4|-74.8|2022|verano|6.42|7|1|1.0|1.8594181177018698|0.0|1
-16.4|-74.7|2022|verano|5.05|4|1|1.0|1.6193882432872684|0.0|1
-16.4|-74.7|2024|verano|0.08|1|1|1.0|-2.5257286443082556|0.0|1
-16.4|-74.6|2022|verano|2.55|3|1|1.0|0.9360933591703348|0.0|1
-16.4|-74.5|2022|verano|2.8|1|1|1.0|1.0296194171811581|0.0|1
-16.4|-74.5|2023|verano|0.79|1|1|1.0|-0.23572233352106983|0.0|1
-16.4|-74.4|2021|verano|2.1|2|1|1.0|0.7419373447293773|0.0|1
-16.4|-74.4|2022|verano|6.48|5|1|1.0|1.8687205103641833|0.0|1
-16.4|-74.4|2023|verano|3.3099999999999996|3|2|1.0|1.1969481893889715|0.0|1
-16.4|-74.3|2022|verano|3.2800000000000002|4|2|1.0|1.1878434223960523|0.0|1
-16.4|-74.3|2023|verano|9.08|9|2|1.0|2.206074192613202|0.0|1
-16.4|-74.2|2023|verano|27.82|25|1|2.0|3.325755186495297|0.6931471805599453|1
-16.4|-74.1|2020|verano|2.5|1|1|1.0|0.9162907318741551|0.0|1
-16.4|-74.1|2023|verano|13.02|11|3|1.0|2.5664866367804233|0.0|1
-16.4|-74.0|2018|verano|0.5|1|1|1.0|-0.6931471805599453|0.0|1
-16.4|-74.0|2020|verano|8.55|4|1|1.0|2.145931282948669|0.0|1
-16.4|-74.0|2023|verano|5.279999999999999|5|2|1.0|1.66392609771817|0.0|1
-16.4|-73.9|2018|verano|4.92|5|1|1.0|1.5933085305042167|0.0|1
-16.4|-73.9|2020|verano|2.4699999999999998|2|2|1.0|0.9042181506398858|0.0|1
-16.4|-73.9|2023|verano|7.1|8|2|1.0|1.9600947840472698|0.0|1
-16.4|-73.8|2018|verano|5.08|4|1|1.0|1.6253112615903906|0.0|1
-16.4|-73.8|2019|verano|0.8099999999999999|2|1|1.0|-0.21072103131565267|0.0|1
-16.4|-73.8|2020|verano|11.25|3|2|1.0|2.4203681286504293|0.0|1
-16.4|-73.8|2021|verano|0.30000000000000004|2|1|1.0|-1.203972804325936|0.0|1
-16.4|-73.8|2022|verano|2.31|2|1|1.0|0.8372475245337022|0.0|1
-16.4|-73.8|2023|verano|22.93|19|2|1.0|3.132446096869813|0.0|1
-16.4|-73.8|2024|verano|1.87|2|1|1.0|0.6259384308664954|0.0|1
-16.4|-73.7|2018|verano|33.589999999999996|23|1|2.0|3.5142284036242013|0.6931471805599453|1
-16.4|-73.7|2023|verano|12.8|15|2|1.0|2.5494451709255714|0.0|1
-16.4|-73.7|2024|verano|0.77|2|1|1.0|-0.2613647641344075|0.0|1
-16.4|-73.6|2018|verano|13.06|13|2|1.0|2.569554123848285|0.0|1
-16.4|-73.6|2022|verano|2.24|2|1|1.0|0.8064758658669485|0.0|1
-16.4|-73.6|2023|verano|3.55|7|1|1.0|1.2669476034873244|0.0|1
-16.4|-73.6|2024|verano|11.79|10|1|1.0|2.4672517145492794|0.0|1
-16.4|-73.5|2021|verano|2.2|4|1|1.0|0.7884573603642703|0.0|1
-16.4|-73.5|2023|verano|7.54|5|1|1.0|2.020222182019865|0.0|1
-16.4|-73.5|2024|verano|6.51|6|1|1.0|1.873339456220478|0.0|1
-16.4|-73.4|2018|verano|7.2700000000000005|6|1|1.0|1.983756291545428|0.0|1
-16.4|-73.4|2021|verano|3.33|5|2|1.0|1.2029723039923526|0.0|1
-16.4|-73.4|2023|verano|3.82|3|1|1.0|1.3402504226184837|0.0|1
-16.4|-73.4|2024|verano|1.05|1|1|1.0|0.04879016416943204|0.0|1
-16.4|-73.3|2023|verano|2.13|3|2|1.0|0.7561219797213337|0.0|1
-16.4|-73.2|2018|verano|1.5|1|1|1.0|0.4054651081081644|0.0|1
-16.4|-73.2|2023|verano|0.6|1|1|1.0|-0.5108256237659907|0.0|1
-16.4|-73.2|2024|verano|16.74|2|1|1.0|2.817801065061329|0.0|1
-16.3|-78.6|2018|verano|2.16|2|1|1.0|0.7701082216960737|0.0|1
-16.3|-78.2|2018|verano|0.11|1|1|1.0|-2.2072749131897207|0.0|1
-16.3|-77.9|2018|verano|2.7199999999999998|3|1|1.0|1.000631880307906|0.0|1
-16.3|-76.5|2017|verano|3.5|3|1|1.0|1.252762968495368|0.0|1
-16.3|-76.4|2017|verano|1.13|1|1|1.0|0.12221763272424911|0.0|1
-16.3|-76.2|2019|verano|3.69|3|1|1.0|1.3056264580524357|0.0|1
-16.3|-76.0|2021|verano|1.2|2|1|1.0|0.1823215567939546|0.0|1
-16.3|-75.7|2021|verano|1.54|2|1|1.0|0.43178241642553783|0.0|1
-16.3|-75.7|2022|verano|1.28|2|1|1.0|0.2468600779315258|0.0|1
-16.3|-75.6|2020|verano|0.74|1|1|1.0|-0.3011050927839216|0.0|1
-16.3|-75.3|2019|verano|0.81|1|1|1.0|-0.21072103131565253|0.0|1
-16.3|-75.2|2019|verano|1.9|2|1|1.0|0.6418538861723947|0.0|1
-16.3|-75.2|2021|verano|1.93|2|1|1.0|0.6575200029167941|0.0|1
-16.3|-75.2|2023|verano|5.890000000000001|5|1|1.0|1.7732559976634954|0.0|1
-16.3|-75.0|2023|verano|0.15|1|1|1.0|-1.8971199848858813|0.0|1
-16.3|-74.9|2020|verano|0.36|1|1|1.0|-1.0216512475319814|0.0|1
-16.3|-74.9|2023|verano|2.09|3|2|1.0|0.7371640659767196|0.0|1
-16.3|-74.7|2023|verano|0.19|1|1|1.0|-1.6607312068216509|0.0|1
-16.3|-74.5|2023|verano|1.02|2|1|1.0|0.01980262729617973|0.0|1
-16.3|-74.4|2022|verano|0.11|1|1|1.0|-2.2072749131897207|0.0|1
-16.3|-74.3|2022|verano|0.94|1|1|1.0|-0.06187540371808753|0.0|1
-16.3|-74.3|2023|verano|3.68|2|2|1.0|1.3029127521808397|0.0|1
-16.3|-74.2|2023|verano|2.6|3|1|1.0|0.9555114450274363|0.0|1
-16.3|-74.1|2019|verano|7.47|6|1|1.0|2.010894999144726|0.0|1
-16.3|-74.1|2023|verano|2.0999999999999996|2|1|1.0|0.7419373447293771|0.0|1
-16.3|-74.0|2018|verano|1.55|1|1|1.0|0.4382549309311553|0.0|1
-16.3|-74.0|2023|verano|6.4399999999999995|3|1|1.0|1.8625285401162621|0.0|1
-16.3|-73.9|2018|verano|8.25|8|1|1.0|2.1102132003465894|0.0|1
-16.3|-73.9|2020|verano|4.04|3|1|1.0|1.3962446919730587|0.0|1
-16.3|-73.9|2021|verano|22.560000000000002|21|2|1.0|3.1161784266298582|0.0|1
-16.3|-73.9|2022|verano|1.47|2|1|1.0|0.3852624007906449|0.0|1
-16.3|-73.9|2023|verano|30.16|35|2|2.0|3.4065165431397553|0.6931471805599453|1
-16.3|-73.9|2024|verano|4.1|2|1|1.0|1.410986973710262|0.0|1
-16.3|-73.8|2018|verano|21.689999999999998|20|1|1.0|3.076851324838783|0.0|1
-16.3|-73.8|2019|verano|0.12|1|1|1.0|-2.120263536200091|0.0|1
-16.3|-73.8|2021|verano|24.81|25|2|2.0|3.21124679770371|0.6931471805599453|1
-16.3|-73.8|2022|verano|0.04|1|1|1.0|-3.2188758248682006|0.0|1
-16.3|-73.8|2023|verano|37.85|29|3|2.0|3.6336309798834576|0.6931471805599453|1
-16.3|-73.8|2024|verano|4.97|5|1|1.0|1.6034198401085373|0.0|1
-16.3|-73.7|2018|verano|2.1799999999999997|2|1|1.0|0.7793248768009975|0.0|1
-16.3|-73.7|2023|verano|13.41|7|2|1.0|2.596000697293587|0.0|1
-16.3|-73.7|2024|verano|19.330000000000002|13|1|1.0|2.9616582932202395|0.0|1
-16.3|-73.6|2022|verano|1.06|1|1|1.0|0.058268908123975824|0.0|1
-16.3|-73.6|2024|verano|5.41|5|1|1.0|1.6882490928583902|0.0|1
-16.2|-78.5|2018|verano|9.620000000000001|6|1|1.0|2.263844264677615|0.0|1
-16.2|-78.0|2018|verano|6.12|3|1|1.0|1.8115620965242347|0.0|1
-16.2|-76.5|2022|verano|0.06|1|1|1.0|-2.8134107167600364|0.0|1
-16.2|-76.3|2019|verano|0.19|1|1|1.0|-1.6607312068216509|0.0|1
-16.2|-76.2|2019|verano|6.96|7|1|1.0|1.9401794743463283|0.0|1
-16.2|-76.1|2019|verano|0.5599999999999999|2|1|1.0|-0.5798184952529423|0.0|1
-16.2|-76.0|2022|verano|6.19|4|1|1.0|1.8229350866965048|0.0|1
-16.2|-75.6|2021|verano|1.1|1|1|1.0|0.09531017980432493|0.0|1
-16.2|-75.4|2018|verano|1.07|1|1|1.0|0.06765864847381486|0.0|1
-16.2|-75.3|2019|verano|4.58|4|1|1.0|1.5216989981260935|0.0|1
-16.2|-75.2|2019|verano|1.9100000000000001|2|1|1.0|0.6471032420585385|0.0|1
-16.2|-75.1|2018|verano|0.64|1|1|1.0|-0.4462871026284195|0.0|1
-16.2|-75.1|2023|verano|0.05|1|1|1.0|-2.995732273553991|0.0|1
-16.2|-75.1|2024|verano|0.38|1|1|1.0|-0.9675840262617056|0.0|1
-16.2|-74.9|2023|verano|0.13|1|1|1.0|-2.0402208285265546|0.0|1
-16.2|-74.6|2024|verano|1.0899999999999999|2|1|1.0|0.0861776962410522|0.0|1
-16.2|-74.5|2023|verano|0.93|1|1|1.0|-0.07257069283483537|0.0|1
-16.2|-74.4|2017|verano|1.5|1|1|1.0|0.4054651081081644|0.0|1
-16.2|-74.4|2023|verano|0.18|1|1|1.0|-1.7147984280919266|0.0|1
-16.2|-74.3|2020|verano|2.9|3|1|1.0|1.0647107369924282|0.0|1
-16.2|-74.2|2023|verano|1.28|2|2|1.0|0.2468600779315258|0.0|1
-16.2|-74.1|2021|verano|0.23|1|1|1.0|-1.4696759700589417|0.0|1
-16.2|-74.0|2018|verano|1.23|3|1|1.0|0.20701416938432612|0.0|1
-16.2|-74.0|2021|verano|11.03|8|2|1.0|2.400618833265411|0.0|1
-16.2|-74.0|2023|verano|0.21|1|1|1.0|-1.5606477482646683|0.0|1
-16.2|-74.0|2024|verano|1.32|2|1|1.0|0.27763173659827955|0.0|1
-16.2|-73.9|2021|verano|2.71|3|2|1.0|0.9969486348916096|0.0|1
-16.2|-73.9|2023|verano|7.8|6|1|1.0|2.0541237336955462|0.0|1
-16.2|-73.9|2024|verano|2.2800000000000002|2|1|1.0|0.8241754429663495|0.0|1
-16.2|-73.8|2023|verano|0.1|1|1|1.0|-2.3025850929940455|0.0|1
-16.2|-73.7|2018|verano|9.76|1|1|1.0|2.278292400425001|0.0|1
-16.2|-73.7|2023|verano|6.83|2|1|1.0|1.9213246735826988|0.0|1
-16.1|-78.5|2018|verano|5.4399999999999995|6|1|1.0|1.6937790608678511|0.0|1
-16.1|-78.2|2018|verano|0.28|1|1|1.0|-1.2729656758128873|0.0|1
-16.1|-77.9|2018|verano|0.52|1|1|1.0|-0.6539264674066639|0.0|1
-16.1|-76.9|2017|verano|0.55|1|1|1.0|-0.5978370007556204|0.0|1
-16.1|-76.3|2022|verano|1.3|1|1|1.0|0.26236426446749106|0.0|1
-16.1|-76.2|2019|verano|6.86|3|1|1.0|1.925707441737794|0.0|1
-16.1|-76.2|2022|verano|7.8100000000000005|9|1|1.0|2.0554049638515948|0.0|1
-16.1|-76.1|2019|verano|4.29|6|1|1.0|1.4562867329399256|0.0|1
-16.1|-76.0|2019|verano|9.79|8|1|1.0|2.281361456542419|0.0|1
-16.1|-75.9|2020|verano|0.39|1|1|1.0|-0.941608539858445|0.0|1
-16.1|-75.9|2023|verano|0.16|1|1|1.0|-1.8325814637483102|0.0|1
-16.1|-75.8|2020|verano|0.43|1|1|1.0|-0.843970070294529|0.0|1
-16.1|-75.4|2018|verano|12.17|10|1|1.0|2.498973906999436|0.0|1
-16.1|-75.4|2019|verano|9.42|9|1|1.0|2.2428350885882717|0.0|1
-16.1|-75.4|2023|verano|0.3|1|1|1.0|-1.2039728043259361|0.0|1
-16.1|-75.3|2018|verano|7.36|8|1|1.0|1.9960599327407849|0.0|1
-16.1|-75.3|2019|verano|19.41|19|1|1.0|2.9657883971809187|0.0|1
-16.1|-75.3|2021|verano|1.83|3|1|1.0|0.6043159668533296|0.0|1
-16.1|-75.2|2018|verano|11.620000000000001|12|1|1.0|2.4527277514237653|0.0|1
-16.1|-75.1|2018|verano|11.54|11|1|1.0|2.4458192610799534|0.0|1
-16.1|-74.9|2018|verano|1.99|2|1|1.0|0.688134638736401|0.0|1
-16.1|-74.8|2018|verano|4.04|4|1|1.0|1.3962446919730587|0.0|1
-16.1|-74.8|2024|verano|0.39|2|1|1.0|-0.941608539858445|0.0|1
-16.1|-74.7|2018|verano|3.49|4|1|1.0|1.2499017362143359|0.0|1
-16.1|-74.7|2019|verano|0.14|1|1|1.0|-1.9661128563728327|0.0|1
-16.1|-74.6|2018|verano|15.59|15|1|1.0|2.7466296830696852|0.0|1
-16.1|-74.6|2023|verano|0.17|1|1|1.0|-1.7719568419318752|0.0|1
-16.1|-74.5|2017|verano|1.73|4|1|1.0|0.5481214085096876|0.0|1
-16.1|-74.5|2018|verano|1.81|1|1|1.0|0.5933268452777344|0.0|1
-16.1|-74.3|2019|verano|5.39|4|1|1.0|1.6845453849209058|0.0|1
-16.1|-74.2|2021|verano|1.79|2|1|1.0|0.5822156198526637|0.0|1
-16.1|-74.2|2024|verano|0.51|1|1|1.0|-0.6733445532637656|0.0|1
-16.1|-74.1|2021|verano|10.95|11|3|1.0|2.3933394562625097|0.0|1
-16.1|-74.1|2023|verano|1.28|1|1|1.0|0.2468600779315258|0.0|1
-16.1|-74.0|2021|verano|3.76|3|1|1.0|1.324418957401803|0.0|1
-16.1|-74.0|2024|verano|1.58|1|1|1.0|0.4574248470388755|0.0|1
-16.0|-79.1|2021|verano|3.08|3|1|1.0|1.1249295969854831|0.0|1
-16.0|-79.0|2021|verano|8.45|9|1|1.0|2.134166441369082|0.0|1
-16.0|-78.5|2018|verano|3.56|3|1|1.0|1.269760544863939|0.0|1
-16.0|-77.2|2023|verano|2.04|3|1|1.0|0.712949807856125|0.0|1
-16.0|-77.0|2022|verano|0.07|1|1|1.0|-2.659260036932778|0.0|1
-16.0|-76.5|2018|verano|1.9900000000000002|2|1|1.0|0.6881346387364011|0.0|1
-16.0|-76.4|2022|verano|4.27|5|1|1.0|1.451613827240533|0.0|1
-16.0|-76.3|2022|verano|3.05|3|1|1.0|1.1151415906193203|0.0|1
-16.0|-76.1|2019|verano|3.99|4|1|1.0|1.3837912309017721|0.0|1
-16.0|-76.0|2019|verano|35.98|33|1|2.0|3.582963228522387|0.6931471805599453|1
-16.0|-75.9|2019|verano|18.080000000000002|17|1|1.0|2.8948063549640306|0.0|1
-16.0|-75.9|2023|verano|1.56|3|2|1.0|0.44468582126144574|0.0|1
-16.0|-75.8|2019|verano|9.100000000000001|10|1|1.0|2.2082744135228043|0.0|1
-16.0|-75.8|2021|verano|0.97|2|1|1.0|-0.030459207484708574|0.0|1
-16.0|-75.4|2018|verano|0.6|1|1|1.0|-0.5108256237659907|0.0|1
-16.0|-75.4|2019|verano|8.17|9|1|1.0|2.1004689088719113|0.0|1
-16.0|-75.4|2024|verano|0.86|1|1|1.0|-0.15082288973458366|0.0|1
-16.0|-75.3|2019|verano|1.47|2|1|1.0|0.3852624007906449|0.0|1
-16.0|-75.3|2022|verano|0.27|1|1|1.0|-1.3093333199837622|0.0|1
-16.0|-75.3|2023|verano|0.99|2|1|1.0|-0.01005033585350145|0.0|1
-16.0|-75.2|2022|verano|0.88|1|1|1.0|-0.12783337150988489|0.0|1
-16.0|-75.0|2024|verano|1.11|2|1|1.0|0.10436001532424286|0.0|1
-16.0|-74.9|2018|verano|12.709999999999999|12|1|1.0|2.5423890852013624|0.0|1
-16.0|-74.8|2018|verano|32.28|35|1|2.0|3.474447843401748|0.6931471805599453|1
-16.0|-74.7|2018|verano|42.76|41|1|2.0|3.7556030861568446|0.6931471805599453|1
-16.0|-74.6|2018|verano|3.31|5|1|1.0|1.1969481893889715|0.0|1
-16.0|-74.6|2022|verano|0.48|2|1|1.0|-0.7339691750802004|0.0|1
-16.0|-74.3|2021|verano|9.35|9|2|1.0|2.2353763433005955|0.0|1
-16.0|-74.2|2021|verano|15.01|15|2|1.0|2.7087166456453704|0.0|1
-16.0|-74.1|2021|verano|4.46|5|1|1.0|1.4951487660319727|0.0|1
-15.9|-79.0|2021|verano|5.930000000000001|7|1|1.0|1.7800242130096342|0.0|1
-15.9|-77.6|2018|verano|0.43|1|1|1.0|-0.843970070294529|0.0|1
-15.9|-77.4|2022|verano|3.99|4|1|1.0|1.3837912309017721|0.0|1
-15.9|-77.3|2022|verano|4.04|4|1|1.0|1.3962446919730587|0.0|1
-15.9|-77.3|2023|verano|0.21|1|1|1.0|-1.5606477482646683|0.0|1
-15.9|-77.2|2022|verano|6.93|7|1|1.0|1.9358598132018119|0.0|1
-15.9|-76.7|2018|verano|0.18|1|1|1.0|-1.7147984280919266|0.0|1
-15.9|-76.5|2018|verano|1.69|2|1|1.0|0.5247285289349821|0.0|1
-15.9|-76.4|2018|verano|0.13|1|1|1.0|-2.0402208285265546|0.0|1
-15.9|-76.2|2021|verano|1.31|1|1|1.0|0.2700271372130602|0.0|1
-15.9|-76.2|2022|verano|1.59|3|1|1.0|0.4637340162321402|0.0|1
-15.9|-76.1|2019|verano|1.62|1|1|1.0|0.4824261492442928|0.0|1
-15.9|-76.0|2019|verano|24.96|29|1|2.0|3.217274543501227|0.6931471805599453|1
-15.9|-75.9|2019|verano|1.76|2|1|1.0|0.5653138090500605|0.0|1
-15.9|-75.9|2023|verano|0.18|1|1|1.0|-1.7147984280919266|0.0|1
-15.9|-75.8|2019|verano|12.620000000000001|14|1|1.0|2.5352828571130672|0.0|1
-15.9|-75.8|2020|verano|1.02|1|1|1.0|0.01980262729617973|0.0|1
-15.9|-75.4|2018|verano|11.69|13|1|1.0|2.458733775483977|0.0|1
-15.9|-75.4|2019|verano|6.29|6|1|1.0|1.8389610707123492|0.0|1
-15.9|-75.4|2021|verano|1.8|1|1|1.0|0.5877866649021191|0.0|1
-15.9|-75.3|2018|verano|15.4|16|1|1.0|2.7343675094195836|0.0|1
-15.9|-75.3|2021|verano|2.45|3|1|1.0|0.8960880245566357|0.0|1
-15.9|-74.9|2018|verano|1.6099999999999999|2|1|1.0|0.47623417899637155|0.0|1
-15.9|-74.8|2018|verano|9.12|6|1|1.0|2.21046980408624|0.0|1
-15.9|-74.4|2022|verano|0.09000000000000001|2|1|1.0|-2.407945608651872|0.0|1
-15.9|-74.4|2024|verano|0.56|1|1|1.0|-0.579818495252942|0.0|1
-15.8|-79.0|2021|verano|0.15|1|1|1.0|-1.8971199848858813|0.0|1
-15.8|-78.9|2021|verano|3.15|4|1|1.0|1.1474024528375417|0.0|1
-15.8|-78.8|2021|verano|0.16|1|1|1.0|-1.8325814637483102|0.0|1
-15.8|-78.6|2021|verano|0.78|2|1|1.0|-0.2484613592984996|0.0|1
-15.8|-77.6|2022|verano|0.61|2|1|1.0|-0.4942963218147801|0.0|1
-15.8|-77.5|2022|verano|0.99|1|1|1.0|-0.01005033585350145|0.0|1
-15.8|-77.4|2024|verano|0.93|1|1|1.0|-0.07257069283483537|0.0|1
-15.8|-77.0|2024|verano|1.15|2|1|1.0|0.13976194237515863|0.0|1
-15.8|-76.6|2022|verano|0.5|2|1|1.0|-0.6931471805599453|0.0|1
-15.8|-76.5|2022|verano|0.59|1|1|1.0|-0.527632742082372|0.0|1
-15.8|-76.5|2024|verano|3.58|3|1|1.0|1.275362800412609|0.0|1
-15.8|-76.4|2019|verano|2.15|2|1|1.0|0.7654678421395714|0.0|1
-15.8|-76.4|2020|verano|0.62|2|1|1.0|-0.4780358009429998|0.0|1
-15.8|-76.2|2022|verano|0.83|2|1|1.0|-0.18632957819149348|0.0|1
-15.8|-76.1|2019|verano|2.84|3|1|1.0|1.0438040521731147|0.0|1
-15.8|-76.0|2019|verano|11.13|11|1|1.0|2.4096441652874536|0.0|1
-15.8|-76.0|2023|verano|0.02|1|1|1.0|-3.912023005428146|0.0|1
-15.8|-75.9|2018|verano|1.22|1|1|1.0|0.19885085874516517|0.0|1
-15.8|-75.9|2019|verano|4.05|5|1|1.0|1.3987168811184478|0.0|1
-15.8|-75.8|2018|verano|7.41|10|1|1.0|2.0028304393079956|0.0|1
-15.8|-75.8|2019|verano|0.45|1|1|1.0|-0.7985076962177716|0.0|1
-15.8|-75.8|2023|verano|1.13|2|1|1.0|0.12221763272424911|0.0|1
-15.8|-75.7|2018|verano|1.29|1|1|1.0|0.25464221837358075|0.0|1
-15.8|-75.7|2023|verano|0.44|1|1|1.0|-0.8209805520698302|0.0|1
-15.8|-75.5|2021|verano|1.67|1|1|1.0|0.5128236264286637|0.0|1
-15.8|-75.5|2024|verano|0.57|1|1|1.0|-0.5621189181535413|0.0|1
-15.8|-75.4|2018|verano|2.62|5|1|1.0|0.9631743177730056|0.0|1
-15.8|-75.4|2019|verano|0.4|1|1|1.0|-0.916290731874155|0.0|1
-15.8|-75.4|2021|verano|3.63|3|1|1.0|1.2892326482767593|0.0|1
-15.8|-75.3|2019|verano|0.68|1|1|1.0|-0.3856624808119846|0.0|1
-15.8|-75.2|2018|verano|1.71|3|1|1.0|0.5364933705145685|0.0|1
-15.8|-75.0|2023|verano|4.23|4|1|1.0|1.4422019930581866|0.0|1
-15.8|-74.9|2018|verano|1.06|1|1|1.0|0.058268908123975824|0.0|1
-15.8|-74.9|2023|verano|0.75|3|2|1.0|-0.2876820724517809|0.0|1
-15.8|-74.7|2021|verano|0.49|1|1|1.0|-0.7133498878774648|0.0|1
-15.7|-78.9|2021|verano|7.75|6|1|1.0|2.0476928433652555|0.0|1
-15.7|-78.8|2021|verano|5.9|5|1|1.0|1.7749523509116738|0.0|1
-15.7|-78.7|2021|verano|1.11|1|1|1.0|0.10436001532424286|0.0|1
-15.7|-77.5|2022|verano|1.26|2|1|1.0|0.23111172096338664|0.0|1
-15.7|-76.8|2022|verano|2.06|2|1|1.0|0.7227059828014898|0.0|1
-15.7|-76.7|2022|verano|2.9299999999999997|2|1|1.0|1.0750024230289759|0.0|1
-15.7|-76.6|2022|verano|2.0300000000000002|2|1|1.0|0.7080357930536961|0.0|1
-15.7|-76.6|2023|verano|1.58|3|1|1.0|0.4574248470388755|0.0|1
-15.7|-76.5|2024|verano|0.94|1|1|1.0|-0.06187540371808753|0.0|1
-15.7|-76.4|2019|verano|0.12|1|1|1.0|-2.120263536200091|0.0|1
-15.7|-76.4|2023|verano|0.57|1|1|1.0|-0.5621189181535413|0.0|1
-15.7|-76.1|2019|verano|5.48|5|1|1.0|1.7011051009599243|0.0|1
