producer_id,zone,lot,plot,orig_crop,variety,seedtime,harvest_date,show_furrow,n_plants_m,n_plants_ha,date_beginning_flowering,mature_maturation_date,plant_height,fertitilized,type_of_fertilizer,dose_kg_ha,rend_ton_ha,cond_climaticas_de_la_campana,producer_handling,notes,id_lot,cultivation_id,culture,yr,summer,latitude,longitude
16,Norte,H-2,Las Londras,Sorgo,Timbo,,9/13/2016,0.45,11,244444.44,45,110,1.1,MAP,11-52-0,100,1,,,,67,2,SORGO,2016,0,-16.36096,-63.48191
14,Este,B04,Europa,Maiz,Maiz 355,3/10/2013,8/20/2013,0.42,2.4,57142.857,5/14/2013,7/13/2013,2.1,0,0,0,1.9947423,,,,45,1,MAIZ,2013,0,-17.05833,-62.35004
14,Este,A09,Europa,Sorgo,DAS-5000,3/19/2013,7/24/2013,0.42,9,214285.71,5/3/2013,7/7/2013,1.1,0,0,0,2.3236313,,,,43,2,SORGO,2013,0,-17.07043,-62.33751
12,Este,15-N,AgroOriente,Trigo,A9829R,3/31/2013,8/9/2013,0.17,50,2941176.5,5/9/2013,7/13/2013,,0,0,0,,Malo,Regular,,27,5,TRIGO,2013,0,-16.92304,-62.40913
12,Este,14-N,AgroOriente,Trigo,A9829R,4/1/2013,8/17/2013,0.17,50,2941176.5,5/10/2013,7/14/2013,,0,0,0,,Malo,Regular,,25,5,TRIGO,2013,0,-16.92482,-62.40973
14,Este,B17,Europa,Girasol,DK-4045,4/2/2013,7/19/2013,0.42,2.6,61904.762,6/3/2013,7/6/2013,1.9,0,0,0,1.6357053,,,,46,6,GIRASOL,2013,0,-17.09826,-62.34688
14,Este,C11,Europa,Sorgo Forrajero,Jumbo,4/2/2013,8/8/2013,0.42,7,166666.67,5/20/2013,7/21/2013,1,0,0,0,0.62700965,,,,47,2,SORGO FORRAJERO,2013,0,-17.08261,-62.3608
13,Este,SFco52,San Francisco,Girasol,DK-4045,4/18/2013,8/18/2013,0.52,2.8,53846.154,6/2/2013,8/6/2013,1.8,0,0,0,1.10589,,,,41,6,GIRASOL,2013,0,-17.30583,-62.28137
12,Este,14-P,AgroOriente,Trigo,Motacu,4/20/2013,8/7/2013,0.17,50,2941176.5,5/29/2013,7/24/2013,,0,0,0,,Malo,Regular,,26,5,TRIGO,2013,0,-16.92666,-62.41933
12,Este,13-P,AgroOriente,Trigo,Motacu,4/21/2013,8/9/2013,0.17,50,2941176.5,5/30/2013,7/25/2013,,0,0,0,,Malo,Regular,,24,5,TRIGO,2013,0,-16.92877,-62.41945
12,Este,11-P,AgroOriente,Trigo,Motacu,4/22/2013,8/12/2013,0.17,50,2941176.5,5/31/2013,7/26/2013,,0,0,0,,Malo,Regular,,20,5,TRIGO,2013,0,-16.93385,-62.41888
14,Este,A23,Europa,Girasol,DK-4046,4/22/2013,8/30/2013,0.42,2.6,61904.762,6/26/2013,8/8/2013,1.8,0,0,0,1.4756095,,,,44,6,GIRASOL,2013,0,-17.11616,-62.33236
12,Este,11-N,AgroOriente,Trigo,Motacu,4/23/2013,8/15/2013,0.17,50,2941176.5,6/1/2013,7/27/2013,,0,0,0,,Malo,Regular,,19,5,TRIGO,2013,0,-16.932,-62.40997
13,Este,SFco3,San Francisco,Sorgo,DK-65,4/23/2013,9/7/2013,0.52,10,192307.69,6/5/2013,8/11/2013,1.1,0,0,0,4.2602982,,,,40,2,SORGO,2013,0,-17.25787,-62.25487
12,Este,12-N,AgroOriente,Trigo,BR-18,4/24/2013,8/10/2013,0.17,50,2941176.5,6/1/2013,8/7/2013,,0,0,0,,Malo,Regular,,21,5,TRIGO,2013,0,-16.9297,-62.40969
12,Este,12-P,AgroOriente,Trigo,BR-18,4/24/2013,8/9/2013,0.17,50,2941176.5,6/1/2013,8/7/2013,,0,0,0,,Malo,Regular,,22,5,TRIGO,2013,0,-16.93135,-62.41894
12,Este,10-N,AgroOriente,Trigo,Patuju,4/24/2013,8/15/2013,0.17,50,2941176.5,5/30/2013,8/7/2013,,0,0,0,,Malo,Regular,,17,5,TRIGO,2013,0,-16.93429,-62.40995
13,Este,RG233,Triangulo,Sorgo,DK-65,4/24/2013,9/15/2013,0.52,10,192307.69,6/6/2013,8/12/2013,1.1,0,0,0,3.2438387,,,,36,2,SORGO,2013,0,-17.33174,-62.42095
13,Este,RG234,Triangulo,Sorgo,DK-65,4/24/2013,9/15/2013,0.52,10,192307.69,6/6/2013,8/12/2013,1.1,0,0,0,3.1195676,,,,37,2,SORGO,2013,0,-17.33496,-62.42182
12,Este,10-P,AgroOriente,Trigo,BR-18,4/25/2013,8/14/2013,0.17,50,2941176.5,5/31/2013,8/8/2013,,0,0,0,,Malo,Regular,,18,5,TRIGO,2013,0,-16.9359,-62.41855
13,Este,RG225,Triangulo,Sorgo,DK-65,4/25/2013,9/15/2013,0.52,10,192307.69,6/7/2013,8/13/2013,1.15,0,0,0,5.0601722,,,,32,2,SORGO,2013,0,-17.31122,-62.4154
13,Este,RG226,Triangulo,Sorgo,DK-65,4/25/2013,9/15/2013,0.52,10,192307.69,6/7/2013,8/13/2013,1.1,0,0,0,2.7665221,,,,33,2,SORGO,2013,0,-17.31366,-62.41641
13,Este,RG229,Triangulo,Sorgo,DK-65,4/26/2013,9/15/2013,0.52,10,192307.69,6/8/2013,8/14/2013,1.1,0,0,0,3.8078247,,,,34,2,SORGO,2013,0,-17.32007,-62.41806
13,Este,RG230,Triangulo,Sorgo,DK-65,4/26/2013,9/15/2013,0.52,10,192307.69,6/8/2013,8/14/2013,1.1,0,0,0,3.4546572,,,,35,2,SORGO,2013,0,-17.32266,-62.41942
6,Okinawa 2,Chaco 2,Campamento,Soya,Munasqa,11/15/2013,3/5/2014,0.52,17,326923.08,12/19/2013,2/18/2014,0.85,MAP,11-52-0,60,2.5,Regular,Bueno,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, en este caso el productor ocupa entre 150 y 170 kg/ha de semilla",8,4,SOYA,2013,1,-17.33236,-62.84529
6,Okinawa 2,Chaco 5,Asato,Soya,Tornado,11/15/2013,3/13/2014,0.45,17,377777.78,12/27/2013,3/4/2014,1.2,MAP,11-52-0,60,3.5,Regular,Bueno,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, en este caso el productor ocupa entre 150 y 170 kg/ha de semilla",9,4,SOYA,2013,1,-17.30715,-62.82835
3,Centro,1,Okinawa 2,Soya,Munasqa,11/17/2013,3/5/2014,0.42,10.5,250000,12/21/2013,2/15/2014,0.8,0,0,0,2.5,Bueno,Bueno,,4,4,SOYA,2013,1,-17.43107,-62.79027
3,Centro,2,Okinawa 2,Soya,Munasqa,11/17/2013,3/5/2014,0.42,10.5,250000,12/21/2013,2/15/2014,0.8,0,0,0,2.3,Bueno,Bueno,,5,4,SOYA,2013,1,-17.43241,-62.81361
12,Este,13-P,AgroOriente,Soya,Munasqa,11/18/2013,3/23/2014,0.35,11.5,328571.43,12/23/2013,2/26/2014,,0,0,0,,Regular,Regular,,24,4,SOYA,2013,1,-16.92877,-62.41945
12,Este,14-P,AgroOriente,Soya,Munasqa,11/18/2013,3/23/2014,0.35,11.5,328571.43,12/23/2013,2/26/2014,,0,0,0,,Regular,Regular,,26,4,SOYA,2013,1,-16.92666,-62.41933
12,Este,10-P,AgroOriente,Soya,Munasqa,11/19/2013,3/24/2014,0.35,11.5,328571.43,12/24/2013,2/27/2014,,0,0,0,,Regular,Regular,,18,4,SOYA,2013,1,-16.9359,-62.41855
12,Este,11-P,AgroOriente,Soya,Munasqa,11/19/2013,3/23/2014,0.35,11.5,328571.43,12/24/2013,2/27/2014,,0,0,0,,Regular,Regular,,20,4,SOYA,2013,1,-16.93385,-62.41888
12,Este,12-P,AgroOriente,Soya,Munasqa,11/19/2013,3/24/2014,0.35,11.5,328571.43,12/24/2013,2/27/2014,,0,0,0,,Regular,Regular,,22,4,SOYA,2013,1,-16.93135,-62.41894
12,Este,14-N,AgroOriente,Soya,Munasqa,11/19/2013,4/1/2014,0.35,11.5,328571.43,12/24/2013,2/27/2014,,0,0,0,,Regular,Regular,,25,4,SOYA,2013,1,-16.92482,-62.40973
2,Centro,2,Okinawa 2,Soya,Tornado,11/20/2013,3/10/2014,0.52,13,250000,12/27/2013,3/2/2014,0.9,MAP,11/52/00,50KG,2,MALO,Bueno,,2,4,SOYA,2013,1,-17.37595,-62.8454
2,Centro,7,Okinawa 2,Soya,TORNADO,11/20/2013,3/10/2014,0.52,12.5,240384.62,12/28/2013,3/4/2014,0.85,MAP,11/52/00,50KG,1.9,MALO,Bueno,,3,4,SOYA,2013,1,-17.38402,-62.84354
10,Este,1 a 6,Chihuahua,Soya,Munasqa,11/25/2013,3/18/2014,0.52,16,307692.31,12/30/2013,3/3/2014,0.85,0,0,0,3,Regular,bueno,,14,4,SOYA,2013,1,-17.23431,-62.15536
14,Este,B04,Europa,Soya,Munasqa,11/26/2013,3/16/2014,0.42,11,261904.76,12/31/2013,3/4/2014,0.85,0,0,0,2.786961,,,,45,4,SOYA,2013,1,-17.05833,-62.35004
12,Este,13-N,AgroOriente,Soya,Munasqa,11/27/2013,4/1/2014,0.35,11.5,328571.43,1/1/2014,3/7/2014,,0,0,0,,Regular,Regular,,23,4,SOYA,2013,1,-16.92731,-62.40978
12,Este,15-N,AgroOriente,Soya,Munasqa,11/27/2013,3/25/2014,0.35,11.5,328571.43,1/1/2014,3/7/2014,,0,0,0,,Regular,Regular,,27,4,SOYA,2013,1,-16.92304,-62.40913
14,Este,C11,Europa,Soya,Munasqa,11/27/2013,3/31/2014,0.42,11,261904.76,1/1/2014,3/5/2014,0.85,0,0,0,3.4234423,,,,47,4,SOYA,2013,1,-17.08261,-62.3608
10,Este,1 a 13,Los Robles,Soya,Munasqa,11/28/2013,3/20/2014,0.52,17,326923.08,1/2/2014,3/6/2014,0.9,0,0,0,2.78,Bueno,Bueno,,15,4,SOYA,2013,1,-17.03321,-62.0362
12,Este,11-N,AgroOriente,Soya,Munasqa,11/28/2013,3/25/2014,0.35,11.5,328571.43,1/2/2014,3/8/2014,,0,0,0,,Regular,Regular,,19,4,SOYA,2013,1,-16.932,-62.40997
12,Este,12-N,AgroOriente,Soya,Munasqa,11/28/2013,3/25/2014,0.35,11.5,328571.43,1/2/2014,3/8/2014,,0,0,0,,Regular,Regular,,21,4,SOYA,2013,1,-16.9297,-62.40969
15,Este,1,Chihuahua,Soya,Munasqa,11/28/2013,3/26/2014,0.52,13.5,259615.38,1/2/2014,3/6/2014,0.7,0,0,0,2.8,Buena,BUENA,,51,4,SOYA,2013,1,-17.08809,-61.93275
15,Este,3,Chihuahua,Soya,Munasqa,11/28/2013,3/26/2014,0.52,13.5,259615.38,1/2/2014,3/6/2014,0.75,0,0,0,2.8,Buena,BUENA,,55,4,SOYA,2013,1,-17.08539,-61.93736
14,Este,A09,Europa,Soya,Munasqa,11/29/2013,4/3/2014,0.42,11,261904.76,1/3/2014,3/7/2014,0.85,0,0,0,3.4049239,,,,43,4,SOYA,2013,1,-17.07043,-62.33751
15,Este,5,Chihuahua,Soya,Munasqa,11/29/2013,3/27/2014,0.52,13,250000,1/3/2014,1/3/2014,0.8,0,0,0,2.8,Buena,BUENA,,56,4,SOYA,2013,1,-17.08142,-61.9413
15,Este,7,Chihuahua,Soya,Munasqa,11/30/2013,3/28/2014,0.52,13,250000,1/4/2014,3/8/2014,0.75,0,0,0,2.8,Buena,BUENA,,57,4,SOYA,2013,1,-17.07688,-61.94441
9,Este,1,Alemania,Soya,Munasqa,12/1/2013,4/20/2014,0.5,19,380000,1/5/2014,3/9/2014,0.85,0,0,0,2.7,Regular,bueno,,12,4,SOYA,2013,1,-17.2445,-62.55631
9,Este,2,Alemania,Soya,Munasqa,12/2/2013,3/31/2014,0.5,19,380000,1/7/2014,3/11/2014,0.8,0,0,0,2.47,Regular,bueno,,13,4,SOYA,2013,1,-17.23988,-62.55854
12,Este,10-N,AgroOriente,Soya,Munasqa,12/2/2013,4/2/2014,0.35,11.5,328571.43,1/6/2014,3/12/2014,,0,0,0,,Regular,Regular,,17,4,SOYA,2013,1,-16.93429,-62.40995
11,Este,3,Santa Anita A,Soya,Munasqa,12/4/2013,3/24/2014,0.52,18,346153.85,1/8/2014,3/12/2014,0.85,0,0,60,3.2,Buena,Bueno,,16,4,SOYA,2013,1,-17.1346,-62.1721
14,Este,A23,Europa,Soya,Munasqa,12/4/2013,4/8/2014,0.42,11,261904.76,1/8/2014,3/12/2014,0.85,0,0,0,3.2812359,,,,44,4,SOYA,2013,1,-17.11616,-62.33236
15,Este,9,Chihuahua,Soya,Munasqa,12/4/2013,4/1/2014,0.52,13,250000,1/8/2014,3/12/2014,0.7,0,0,0,2.8,Buena,BUENA,,58,4,SOYA,2013,1,-17.07179,-61.94698
14,Este,B17,Europa,Soya,Munasqa,12/5/2013,4/6/2014,0.42,11,261904.76,1/9/2014,3/13/2014,0.85,0,0,0,3.2332533,,,,46,4,SOYA,2013,1,-17.09826,-62.34688
15,Este,11,Chihuahua,Soya,Munasqa,12/5/2013,4/2/2014,0.52,13,250000,1/9/2014,3/13/2014,0.7,0,0,0,2.8,Buena,BUENA,,52,4,SOYA,2013,1,-17.06818,-61.95138
15,Este,13,Chihuahua,Soya,Munasqa,12/6/2013,4/3/2014,0.52,13,250000,1/10/2014,3/14/2014,0.75,0,0,0,2.8,Buena,BUENA,,53,4,SOYA,2013,1,-17.06327,-61.95457
15,Este,15,Chihuahua,Soya,Munasqa,12/6/2013,4/3/2014,0.52,13,250000,1/10/2014,3/14/2014,0.7,0,0,0,2.8,Buena,BUENA,,54,4,SOYA,2013,1,-17.05879,-61.95797
1,Centro,1,N. Horizonte,Soya,Munasqa,12/8/2013,3/30/2014,0.35,12.5,357142.86,1/9/2014,3/16/2014,0.8,0,0,0,2.55,Regular,Regular,,1,4,SOYA,2013,1,-17.22852,-62.83062
8,Este,1,La nina,Soya,Munasqa,12/15/2013,4/6/2014,0.52,16,307692.31,1/19/2014,3/20/2014,0.8,0,0,0,2.75,Regular,bueno,,11,4,SOYA,2013,1,-17.38391,-62.57201
13,Este,1SRaf70,San Rafael 1,Soya,Munasqa,12/17/2013,4/13/2014,0.52,15,288461.54,1/21/2014,3/27/2014,0.75,0,0,0,3.38867,,,,30,4,SOYA,2013,1,-17.26181,-62.27624
13,Este,1SRaf115,San Rafael 1,Soya,Munasqa,12/18/2013,4/15/2014,0.52,15,288461.54,1/22/2014,3/28/2014,0.75,0,0,0,2.37609,,,,28,4,SOYA,2013,1,-17.27316,-62.30593
13,Este,RG225,Triangulo,Soya,Munasqa,12/27/2013,4/16/2014,0.52,15,288461.54,1/31/2014,4/4/2014,0.75,0,0,0,2.1646139,,,,32,4,SOYA,2013,1,-17.31122,-62.4154
13,Este,RG226,Triangulo,Soya,Munasqa,12/27/2013,4/16/2014,0.52,15,288461.54,1/31/2014,4/4/2014,0.75,0,0,0,2.42065,,,,33,4,SOYA,2013,1,-17.31366,-62.41641
13,Este,RG229,Triangulo,Soya,Munasqa,12/27/2013,4/16/2014,0.52,15,288461.54,1/31/2014,4/4/2014,0.75,0,0,0,2.76485,,,,34,4,SOYA,2013,1,-17.32007,-62.41806
13,Este,RG230,Triangulo,Soya,Munasqa,12/27/2013,4/17/2014,0.52,15,288461.54,1/31/2014,4/4/2014,0.75,0,0,0,2.82696,,,,35,4,SOYA,2013,1,-17.32266,-62.41942
13,Este,1SRaf135,San Rafael 1,Soya,Munasqa,1/11/2014,4/25/2014,0.52,15,288461.54,2/15/2014,4/21/2014,0.75,0,0,0,2.2992,,,,29,4,SOYA,2013,1,-17.32035,-62.33167
13,Este,1SRaf97,San Rafael 1,Soya,Ferrari,1/18/2014,4/24/2014,0.52,17,326923.08,2/17/2014,4/18/2014,0.6,0,0,0,2.37238,,,,31,4,SOYA,2013,1,-17.31848,-62.30912
14,Este,B04,Europa,Sorgo,Massa-03,3/16/2014,7/27/2014,0.42,8,190476.19,4/27/2014,6/29/2014,1.5,0,0,0,3.2691665,,,,45,2,SORGO,2014,0,-17.05833,-62.35004
15,Este,1,Chihuahua,Sorgo,massa 03,3/21/2014,7/17/2014,0.52,11,211538.46,5/5/2014,7/4/2014,1.4,0,0,0,3.7,Buena,BUENA,,51,2,SORGO,2014,0,-17.08809,-61.93275
15,Este,5,Chihuahua,Sorgo,massa 03,3/21/2014,7/17/2014,0.52,11,211538.46,5/4/2014,7/4/2014,1.4,0,0,0,3.7,Buena,BUENA,,56,2,SORGO,2014,0,-17.08142,-61.9413
15,Este,3,Chihuahua,Sorgo,massa 03,3/22/2014,7/18/2014,0.52,11,211538.46,5/6/2014,7/5/2014,1.4,0,0,0,3.7,Buena,BUENA,,55,2,SORGO,2014,0,-17.08539,-61.93736
15,Este,7,Chihuahua,Sorgo,massa 03,3/24/2014,7/20/2014,0.52,11,211538.46,5/8/2014,7/7/2014,1.45,0,0,0,3.7,Buena,BUENA,,57,2,SORGO,2014,0,-17.07688,-61.94441
15,Este,9,Chihuahua,Sorgo,massa 03,3/24/2014,7/20/2014,0.52,11,211538.46,5/8/2014,7/7/2014,1.4,0,0,0,3.7,Buena,BUENA,,58,2,SORGO,2014,0,-17.07179,-61.94698
15,Este,11,Chihuahua,Sorgo,massa 03,3/25/2014,7/21/2014,0.52,11,211538.46,5/9/2014,7/8/2014,1.4,0,0,0,3.7,Buena,BUENA,,52,2,SORGO,2014,0,-17.06818,-61.95138
15,Este,13,Chihuahua,Sorgo,massa 03,3/28/2014,7/24/2014,0.52,11,211538.46,5/12/2014,7/11/2014,1.4,0,0,0,3.7,Buena,BUENA,,53,2,SORGO,2014,0,-17.06327,-61.95457
15,Este,15,Chihuahua,Sorgo,massa 03,3/28/2014,7/24/2014,0.52,11,211538.46,5/12/2014,7/11/2014,1.4,0,0,0,3.7,Buena,BUENA,,54,2,SORGO,2014,0,-17.05879,-61.95797
12,Este,10-P,AgroOriente,Sorgo,Masa 03,4/4/2014,8/12/2014,0.35,7,200000,5/19/2014,7/23/2014,,0,0,0,,Regular,Regular,,18,2,SORGO,2014,0,-16.9359,-62.41855
12,Este,11-P,AgroOriente,Sorgo,Masa 03,4/5/2014,8/13/2014,0.35,7,200000,5/20/2014,7/24/2014,,0,0,0,,Regular,Regular,,20,2,SORGO,2014,0,-16.93385,-62.41888
9,Este,1,Alemania,Sorgo,Das 5000,4/6/2014,8/3/2014,0.5,14,280000,5/16/2014,7/18/2014,1.2,0,0,0,3.1,Regular,Regular,,12,2,SORGO,2014,0,-17.2445,-62.55631
11,Este,3,Santa Anita A,Sorgo,Dk-74,4/6/2014,8/22/2014,0.45,11,244444.44,5/21/2014,7/20/2014,1.15,0,0,8,2.8,Regular,Bueno,,16,2,SORGO,2014,0,-17.1346,-62.1721
12,Este,11-N,AgroOriente,Sorgo,Masa 03,4/6/2014,8/21/2014,0.35,7,200000,5/21/2014,7/25/2014,,0,0,0,,Regular,Regular,,19,2,SORGO,2014,0,-16.932,-62.40997
14,Este,A09,Europa,Sorgo,DAS-5000,4/6/2014,8/12/2014,0.42,7,166666.67,5/21/2014,7/25/2014,1.15,0,0,0,3.3569485,,,,43,2,SORGO,2014,0,-17.07043,-62.33751
12,Este,10-N,AgroOriente,Sorgo,Masa 03,4/7/2014,8/22/2014,0.35,7,200000,5/22/2014,7/26/2014,,0,0,0,,Regular,Regular,,17,2,SORGO,2014,0,-16.93429,-62.40995
9,Este,2,Alemania,Sorgo,Das 5000,4/8/2014,8/5/2014,0.5,14,280000,5/18/2014,7/20/2014,1.5,0,0,0,2.85,Regular,Regular,,13,2,SORGO,2014,0,-17.23988,-62.55854
12,Este,14-P,AgroOriente,Trigo,Patuju,4/8/2014,8/10/2014,0.17,50,2941176.5,5/14/2014,7/22/2014,,0,0,0,,Regular,Regular,,26,5,TRIGO,2014,0,-16.92666,-62.41933
12,Este,12-P,AgroOriente,Trigo,Patuju,4/9/2014,8/12/2014,0.17,50,2941176.5,5/15/2014,7/23/2014,,0,0,0,,Regular,Regular,,22,5,TRIGO,2014,0,-16.93135,-62.41894
12,Este,13-P,AgroOriente,Trigo,Patuju,4/9/2014,8/12/2014,0.17,50,2941176.5,5/15/2014,7/23/2014,,0,0,0,,Regular,Regular,,24,5,TRIGO,2014,0,-16.92877,-62.41945
14,Este,C11,Europa,Maiz,M-355,4/9/2014,9/6/2014,0.42,2.5,59523.81,6/13/2014,8/7/2014,2,0,0,0,4.1073205,,,,47,1,MAIZ,2014,0,-17.08261,-62.3608
8,Este,1,La nina,Sorgo,Das 5000,4/10/2014,8/3/2014,0.52,11.5,221153.85,5/23/2014,7/19/2014,1.2,0,0,0,2.95,Mala,Regular,,11,2,SORGO,2014,0,-17.38391,-62.57201
12,Este,14-N,AgroOriente,Trigo,Patuju,4/13/2014,8/22/2014,0.17,50,2941176.5,5/19/2014,7/27/2014,,0,0,0,,Regular,Regular,,25,5,TRIGO,2014,0,-16.92482,-62.40973
12,Este,12-N,AgroOriente,Trigo,Patuju,4/14/2014,8/11/2014,0.17,50,2941176.5,5/20/2014,7/28/2014,,0,0,0,,Regular,Regular,,21,5,TRIGO,2014,0,-16.9297,-62.40969
12,Este,13-N,AgroOriente,Trigo,Patuju,4/14/2014,8/11/2014,0.17,50,2941176.5,5/20/2014,7/28/2014,,0,0,0,,Regular,Regular,,23,5,TRIGO,2014,0,-16.92731,-62.40978
3,Centro,1,Okinawa 2,Trigo,Motacu,4/16/2014,8/9/2014,0.21,24,1142857.1,5/31/2014,7/17/2014,0.7,Urea,46-00-00,70,2,Regular,Bueno,,4,5,TRIGO,2014,0,-17.43107,-62.79027
3,Centro,2,Okinawa 2,Trigo,Motacu,4/16/2014,8/9/2014,0.21,24,1142857.1,5/31/2014,7/17/2014,0.7,Urea,46-00-00,70,1.8,Regular,Bueno,,5,5,TRIGO,2014,0,-17.43241,-62.81361
14,Este,A23,Europa,Maiz,M-355,4/23/2014,9/12/2014,0.42,2.5,59523.81,6/27/2014,8/21/2014,2.2,0,0,0,3.12537,,,,44,1,MAIZ,2014,0,-17.11616,-62.33236
13,Este,SFco3,San Francisco,Chia,Negra,4/25/2014,7/30/2014,0.52,16,307692.31,6/2/2014,7/15/2014,1.85,0,0,0,0.34461255,,,,40,0,CHIA,2014,0,-17.25787,-62.25487
13,Este,1SRaf115,San Rafael 1,Girasol,DK-4045,4/25/2014,9/3/2014,0.52,11,211538.46,6/7/2014,8/13/2014,1.1,0,0,0,1.0215596,,,,28,6,GIRASOL,2014,0,-17.27316,-62.30593
13,Este,1SRaf70,San Rafael 1,Girasol,DK-4045,4/25/2014,8/30/2014,0.52,11,211538.46,6/7/2014,8/13/2014,1.8,0,0,0,1.3951657,,,,30,6,GIRASOL,2014,0,-17.26181,-62.27624
14,Este,B17,Europa,Maiz,AGRI-104,4/25/2014,9/15/2014,0.42,2.5,59523.81,6/6/2014,8/23/2014,2.1,0,0,0,6.6066377,,,,46,1,MAIZ,2014,0,-17.09826,-62.34688
12,Este,15-N,AgroOriente,Trigo,Patuju,4/26/2014,8/22/2014,0.17,50,2941176.5,6/1/2014,8/9/2014,,0,0,0,,Regular,Regular,,27,5,TRIGO,2014,0,-16.92304,-62.40913
14,Este,A23,Europa,Sorgo,DK-73,4/26/2014,9/10/2014,0.42,8,190476.19,6/12/2014,8/9/2014,1.2,0,0,0,4.9026101,,,,44,2,SORGO,2014,0,-17.11616,-62.33236
13,Este,RG226,Triangulo,Girasol,DK-4045,4/27/2014,9/8/2014,0.52,11,211538.46,6/9/2014,8/15/2014,1.1,0,0,0,0.651944,,,,33,6,GIRASOL,2014,0,-17.31366,-62.41641
13,Este,RG225,Triangulo,Girasol,DK-4045,4/28/2014,9/8/2014,0.52,11,211538.46,6/10/2014,8/16/2014,1.1,0,0,0,1.4641869,,,,32,6,GIRASOL,2014,0,-17.31122,-62.4154
13,Este,1SRaf135,San Rafael 1,Sorgo,DK-65,4/28/2014,9/18/2014,0.52,10,192307.69,6/10/2014,8/16/2014,1.15,0,0,0,4.284723,,,,29,2,SORGO,2014,0,-17.32035,-62.33167
13,Este,Sfco52,San Francisco,Sorgo,DK-65,4/28/2014,9/6/2014,0.52,10,192307.69,6/10/2014,8/16/2014,1.2,0,0,0,5.5904623,,,,42,2,SORGO,2014,0,-17.30583,-62.28137
4,Centro,1,N. Horizonte,Trigo,Motacu,5/5/2014,8/23/2014,0.2,22,1100000,6/18/2014,8/8/2014,0.7,0,0,0,1.6,Malo,Regular,,6,5,TRIGO,2014,0,-17.2344,-62.81448
7,Okinawa I,2,El Centro,trigo,chane,5/5/2014,8/25/2014,0.17,18,1058823.5,6/16/2014,8/18/2014,0.65,0,0,0,2.1,Buena,Bueno,,10,5,TRIGO,2014,0,-17.25337,-62.89017
1,Centro,1,N. Horizonte,Trigo,San Pedro,5/6/2014,8/9/2014,0.2,24,1200000,6/11/2014,7/25/2014,0.65,0,0,0,0.4,Malo,Regular,,1,5,TRIGO,2014,0,-17.22852,-62.83062
13,Este,1SRaf97,San Rafael 1,Sorgo,DK-65,5/7/2014,9/24/2014,0.52,10,192307.69,6/19/2014,8/25/2014,1.15,0,0,0,4.2585634,,,,31,2,SORGO,2014,0,-17.31848,-62.30912
6,Okinawa 2,Chaco 5,Asato,Trigo,Atlax,5/8/2014,8/21/2014,0.18,25,1388888.9,6/13/2014,8/16/2014,0.7,MAP,11-52-0,60,2.5,Buena,Bueno,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, en este caso el productor ocupa entre 150 y 170 kg/ha de semilla",9,5,TRIGO,2014,0,-17.30715,-62.82835
6,Okinawa 2,Chaco 2,Campamento,Trigo,Paragua,5/8/2014,8/28/2014,0.18,23,1277777.8,6/14/2014,8/16/2014,0.75,MAP,11-52-0,60,1.8,Regular,Bueno,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, en este caso el productor ocupa entre 150 y 170 kg/ha de semilla",8,5,TRIGO,2014,0,-17.33236,-62.84529
2,Centro,2,Okinawa 2,Trigo,Atlas,5/10/2014,8/26/2014,0.18,23,1277777.8,6/14/2014,8/13/2014,0.65,MAP,11/52/05,50KG,1,MALO,Bueno,,2,5,TRIGO,2014,0,-17.37595,-62.8454
17,Norte,1R1,Guineal,Maiz,DK-392,5/31/2014,10/28/2014,0.52,3,57692.308,7/28/2014,9/30/2014,1.9,MAP / UREA,11-52-0 / 46-0-0,80 / 130,6.1463415,,,,73,1,MAIZ,2014,0,-16.5036,-63.40421
17,Norte,1A,Guineal,Maiz,DK-392,6/5/2014,11/2/2014,0.52,3,57692.308,8/2/2014,10/5/2014,1.9,MAP,11-52-0,100,5.4565351,,,,72,1,MAIZ,2014,0,-16.46264,-63.44027
17,Norte,5RA7,Guineal,Maiz,DK-390,6/8/2014,11/10/2014,0.52,3,57692.308,8/13/2014,10/6/2014,2,MAP / UREA,11-52-0 / 46-0-0,80 / 120,4.9320801,,,,76,1,MAIZ,2014,0,-16.50735,-63.441
19,Norte,B-2,Los Suenos,Soya,MONSOY,6/17/2014,10/25/2014,0.42,15,357142.86,41847,41922,0.65,0,0,0,2.0622556,,,,98,4,SOYA,2014,0,-16.46286,-63.44282
17,Norte,5RC1,Guineal,Soya,Parana,6/21/2014,10/19/2014,0.52,16,307692.31,7/29/2014,10/4/2014,0.6,MAP,11-52-0,100,3.6203237,,,,77,4,SOYA,2014,0,-16.50469,-63.42625
17,Norte,4A,Guineal,Soya,Parana,6/22/2014,10/20/2014,0.52,16,307692.31,7/30/2014,10/5/2014,0.6,MAP,11-52-0,100,3.8478064,,,,75,4,SOYA,2014,0,-16.48085,-63.44698
17,Norte,13C,Guineal,Soya,Parana,7/2/2014,10/30/2014,0.52,16,307692.31,8/9/2014,10/15/2014,0.6,MAP,11-52-0,100,3.85736,,,,71,4,SOYA,2014,0,-16.50822,-63.38872
